start_ip_in,end_ip_in,continen,countr,country_cod,country_c,regio,stat,state_cod,state_c,cit,city_c,postal_cod,area_cod,time_zon,latitud,longitud,dm,ms,connection_typ,line_spee,ip_routing_typ,as,sl,tl,organizatio,carrie,anonymizer_statu,proxy_typ,proxy_leve,proxy_last_detecte,hosting_facilit
1813279,1813279,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2019-02-2,fals
1813279,1813296,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813296,1813296,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,transparen,2019-03-2,fals
1813296,1813427,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813427,1813452,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813452,1813478,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813478,1813503,asi,thailan,t,9,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813504,1813529,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813529,1813586,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813586,1813586,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,transparen,2019-01-1,fals
1813586,1813606,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813606,1813646,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813646,1813646,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,transparen,2019-03-1,fals
1813646,1813651,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813651,1813651,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-04-3,fals
1813651,1813651,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813651,1813651,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-05-0,fals
1813651,1813703,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813703,1813703,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2019-01-1,fals
1813703,1813708,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813708,1813713,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813713,1813713,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-1,fals
1813713,1813713,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813713,1813713,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-05-1,fals
1813713,1813729,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813729,1813729,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2019-02-2,fals
1813729,1813734,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813734,1813743,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813743,1813743,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-05-1,fals
1813743,1813746,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813746,1813746,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-1,fals
1813746,1813751,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813751,1813751,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2019-03-0,fals
1813751,1813752,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813752,1813752,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-05-2,fals
1813752,1813787,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813787,1813787,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,transparen,2019-05-0,fals
1813787,1813827,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813827,1813827,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,transparen,2019-04-0,fals
1813827,1813843,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813843,1813843,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-05-1,fals
1813843,1813852,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813852,1813852,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-0,fals
1813852,1813861,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813861,1813861,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-05-1,fals
1813861,1813964,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813964,1813972,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813972,1813972,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2019-01-2,fals
1813972,1813990,asi,thailan,t,8,"""",lop bur,"""",2,lop bur,2,1500,"""",,14.7995,100.6533,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813990,1813993,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813993,1813993,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-03-2,fals
1813993,1813995,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1813996,1813996,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,transparen,2019-05-1,fals
1813996,1814000,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814000,1814000,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,privat,we,elit,2019-06-1,fals
1814000,1814000,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814000,1814000,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,transparen,2019-03-1,fals
1814001,1814005,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814005,1814005,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-1,fals
1814005,1814007,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814007,1814007,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-04-1,fals
1814007,1814008,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814008,1814008,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-1,fals
1814009,1814009,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814009,1814009,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-04-0,fals
1814009,1814009,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,transparen,2019-05-1,fals
1814009,1814010,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814010,1814010,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-1,fals
1814010,1814014,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814014,1814014,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-0,fals
1814014,1814014,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814014,1814014,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-05-3,fals
1814014,1814088,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814088,1814088,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-05-1,fals
1814088,1814092,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814092,1814092,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2018-12-2,fals
1814092,1814093,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814093,1814093,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,inactiv,htt,elit,2018-12-2,fals
1814093,1814097,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814097,1814097,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-04-2,fals
1814097,1814097,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814098,1814098,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-04-0,fals
1814098,1814100,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814100,1814100,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,suspec,htt,elit,2019-04-2,fals
1814100,1814100,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814101,1814101,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,transparen,2019-06-1,fals
1814101,1814102,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,"""","""","""","""",fals
1814102,1814102,asi,thailan,t,8,"""",krung the,"""",2,bangko,2,1020,"""",,13.7563,100.5017,"""","""",mobile wireles,lo,mobile gatewa,2396,"""","""",tot mobile co lt,tot public company limite,activ,htt,elit,2019-06-1,fals
